lost	top1_known	score	top10
ataiΘwaj	peʈʈi	-16.7134	"[[""peʈʈi"", -16.7134], [""piːr"", -16.8629], [""peːtʃ-"", -16.948], [""paːʈa-"", -17.4781], [""pera-"", -17.7981], [""patʃ-"", -17.9754], [""piːt̪-"", -18.0885], [""paːʈu"", -18.2285], [""paːraj"", -18.4914], [""pitʃtʃ-"", -18.5593]]"
ataiΘwaja	peʈʈi	-19.3589	"[[""peʈʈi"", -19.3589], [""peːtʃ-"", -19.8394], [""paːʈa-"", -20.0918], [""piːr"", -20.3645], [""pera-"", -20.9504], [""paːʈu"", -20.9637], [""patʃ-"", -21.0198], [""piːt̪-"", -21.314], [""pitʃtʃ-"", -21.3905], [""paraɳʈu"", -21.781]]"
ataiΘwajaa	peʈʈi	-22.1038	"[[""peʈʈi"", -22.1038], [""peːtʃ-"", -22.5291], [""paːʈa-"", -22.8234], [""pitʃtʃ-"", -23.7841], [""paːʈu"", -23.8258], [""piːr"", -23.8653], [""patʃ-"", -23.9468], [""pera-"", -24.1563], [""poʈʈ-"", -24.3708], [""piːt̪-"", -24.5749]]"
ataiΘwajaj	peʈʈi	-22.4105	"[[""peʈʈi"", -22.4105], [""peːtʃ-"", -22.5364], [""paːʈa-"", -22.8991], [""pitʃtʃ-"", -23.7982], [""piːr"", -23.8653], [""patʃ-"", -23.951], [""paːʈu"", -24.0399], [""pera-"", -24.1563], [""poʈʈ-"", -24.3933], [""piːt̪-"", -24.5749]]"
ataiΘwajas	peʈʈi	-22.4105	"[[""peʈʈi"", -22.4105], [""peːtʃ-"", -22.5364], [""paːʈa-"", -22.8991], [""pitʃtʃ-"", -23.7982], [""piːr"", -23.8653], [""patʃ-"", -23.951], [""paːʈu"", -24.0399], [""pera-"", -24.1563], [""poʈʈ-"", -24.3933], [""piːt̪-"", -24.5749]]"
ataiΘwajat	peʈʈi	-16.4259	"[[""peʈʈi"", -16.4259], [""appa"", -19.9355], [""paːʈa-"", -21.3617], [""peːtʃ-"", -22.5364], [""iruppaj"", -23.2363], [""palatʃa"", -23.3576], [""appam"", -23.3641], [""paʈaku"", -23.3862], [""paːraj"", -23.6349], [""pera-"", -23.6381]]"
ate	piː	-2.8526	"[[""piː"", -2.8526], [""paɳ-"", -5.5963], [""paɻa-"", -5.6065], [""pera-"", -5.6065], [""piɻi-"", -5.6065], [""peːɻ-"", -5.6196], [""paːl"", -5.6375], [""piːr"", -5.6375], [""-aː"", -5.7094], [""paɻa"", -5.8728]]"
ati	piː	-2.8526	"[[""piː"", -2.8526], [""-aj"", -2.853], [""-ar"", -2.853], [""piːr"", -3.2923], [""pera-"", -3.3628], [""pokaj"", -3.4685], [""tʃaj"", -3.4722], [""tʃir"", -3.4722], [""tʃij"", -3.4722], [""ir"", -3.5036]]"
atiΘ	pera-	-5.5664	"[[""pera-"", -5.5664], [""piː"", -5.6759], [""tʃij-"", -6.3284], [""tʃir-"", -6.3284], [""ir-"", -6.3598], [""-aj"", -6.3601], [""-ar"", -6.3601], [""piːr"", -6.6902], [""piːt̪-"", -6.8891], [""pokaj"", -6.9756]]"
atiΘw	pera-	-8.2918	"[[""pera-"", -8.2918], [""piː"", -8.781], [""tʃij-"", -9.1517], [""tʃir-"", -9.1517], [""ir-"", -9.1831], [""piːt̪-"", -9.6145], [""-aj"", -9.8672], [""-ar"", -9.8672], [""piːr"", -10.0626], [""peːɻ-"", -10.3954]]"
atiΘwa	pera-	-11.2388	"[[""pera-"", -11.2388], [""piː"", -12.0024], [""paːʈa-"", -12.0668], [""paːʈu"", -12.1861], [""tʃij-"", -12.2568], [""tʃir-"", -12.2568], [""ir-"", -12.2882], [""piːt̪-"", -12.5996], [""paraɳʈu"", -12.7589], [""peːɻ-"", -13.2217]]"
atiΘwaj	peːtʃ-	-14.0699	"[[""peːtʃ-"", -14.0699], [""pera-"", -14.3092], [""paːʈa-"", -14.3212], [""paːʈu"", -15.0254], [""piː"", -15.2875], [""patʃ-"", -15.3516], [""tʃir-"", -15.4782], [""tʃij-"", -15.4782], [""ir-"", -15.5097], [""paraɳʈu"", -15.5973]]"
atiΘwaja	peːtʃ-	-16.8857	"[[""peːtʃ-"", -16.8857], [""paːʈa-"", -16.8887], [""peʈʈi"", -17.3991], [""pera-"", -17.4583], [""paːʈu"", -17.717], [""patʃ-"", -18.1944], [""paraɳʈu"", -18.2791], [""piː"", -18.6131], [""tʃir-"", -18.7636], [""tʃij-"", -18.7636]]"
atu	piː	-2.8526	"[[""piː"", -2.8526], [""paɳ-"", -5.5963], [""paɻa-"", -5.6065], [""pera-"", -5.6065], [""piɻi-"", -5.6065], [""peːɻ-"", -5.6196], [""paːl"", -5.6375], [""piːr"", -5.6375], [""-aː"", -5.7094], [""paɻa"", -5.8728]]"
atur	piː	-5.6759	"[[""piː"", -5.6759], [""pakal"", -6.9686], [""tʃah"", -6.9783], [""ah"", -7.0099], [""ih"", -7.0099], [""peːɻ-"", -7.7843], [""paɻa-"", -8.2084], [""pera-"", -8.2084], [""piɻi-"", -8.2084], [""paɳ-"", -8.3128]]"
aturu	piː	-8.781	"[[""piː"", -8.781], [""pakal"", -9.772], [""tʃah-"", -9.8322], [""peːɻ-"", -10.3954], [""tʃah"", -10.4855], [""ah"", -10.5171], [""ih"", -10.5171], [""paːn̪kk-"", -10.9036], [""paɻa-"", -11.1267], [""pera-"", -11.1267]]"
aturus	piː	-12.0025	"[[""piː"", -12.0025], [""tʃah-"", -12.6567], [""pakal"", -12.8608], [""peːɻ-"", -13.2218], [""paːn̪kk-"", -13.6707], [""paːʈa-"", -13.8077], [""piːt̪-"", -13.8191], [""peːtʃ-"", -13.8191], [""tʃah"", -13.9927], [""ih"", -14.0243]]"
aturusa	paːʈa-	-15.2077	"[[""paːʈa-"", -15.2077], [""piː"", -15.2878], [""paːʈu"", -15.3946], [""tʃah-"", -15.7622], [""pakal"", -16.067], [""peːɻ-"", -16.1779], [""peːtʃ-"", -16.3867], [""piːt̪-"", -16.6455], [""paːn̪kk-"", -16.6868], [""peʈʈi"", -17.3289]]"
aturusai	piːr	-15.2834	"[[""piːr"", -15.2834], [""peːtʃ-"", -17.127], [""paːraj"", -17.3266], [""paːʈa-"", -17.5129], [""peːn̪"", -18.1228], [""paːʈu"", -18.2424], [""piː"", -18.6135], [""patʃ-"", -18.6241], [""tʃeːr"", -18.76], [""aːj"", -18.7923]]"
aturusaid	piːr	-18.7901	"[[""piːr"", -18.7901], [""peːtʃ-"", -19.9664], [""paːʈa-"", -20.2606], [""paːraj"", -20.6144], [""piːt̪-"", -20.8678], [""paːʈu"", -21.3534], [""patʃ-"", -21.4855], [""peːn̪"", -21.6068], [""piː"", -21.9672], [""t̪ah(r)"", -22.0542]]"
aturusaida	piːr	-22.2968	"[[""piːr"", -22.2968], [""peːtʃ-"", -23.059], [""paːʈa-"", -23.1128], [""piːt̪-"", -23.7329], [""paːraj"", -23.937], [""paːʈu"", -24.2345], [""peʈʈi"", -24.3768], [""patʃ-"", -24.594], [""t̪ah(r)"", -24.8792], [""peːn̪"", -25.0878]]"
aun	piː	-8.3337	"[[""piː"", -8.3337], [""paɳ-"", -8.703], [""oʈ-"", -9.1389], [""puɭ"", -9.3632], [""peɳ"", -9.3632], [""puh"", -9.3632], [""pal"", -9.3632], [""pul"", -9.3632], [""po"", -9.3933], [""peːɻ-"", -10.5107]]"
auna	putʃ	-9.3567	"[[""putʃ"", -9.3567], [""piː"", -11.2083], [""paɳ-"", -11.5133], [""paːʈa-"", -11.6802], [""paːʈu"", -11.7369], [""tʃuːʈ"", -11.7658], [""poʈʈ-"", -11.9556], [""peʈʈi"", -12.1144], [""oʈ-"", -12.2091], [""puh"", -12.355]]"
aunak	paːʈu	-8.3275	"[[""paːʈu"", -8.3275], [""po"", -9.8258], [""aʈʈu"", -10.4201], [""-oːʈu"", -10.5588], [""paːmpu"", -10.9776], [""aːʈu"", -11.3554], [""puɻu"", -12.0242], [""paraɳʈu"", -12.0834], [""poʈʈ-"", -12.1224], [""kuːʈu"", -12.1407]]"
aunaka	paːʈu	-11.8317	"[[""paːʈu"", -11.8317], [""tʃup"", -12.3918], [""poʈʈ-"", -13.0199], [""putʃ"", -13.1348], [""po"", -13.3326], [""aʈʈu"", -13.9229], [""-oːʈu"", -14.0416], [""paːmpu"", -14.4813], [""-oː"", -14.8551], [""aːʈu"", -14.8605]]"
aunakan	poʈʈ-	-14.5905	"[[""poʈʈ-"", -14.5905], [""paːʈu"", -15.3359], [""tʃup"", -15.8989], [""putʃ"", -16.6163], [""po"", -16.8393], [""oʈ-"", -16.8653], [""aʈʈu"", -17.4257], [""-oːʈu"", -17.5114], [""patʃ-"", -17.5543], [""-oː"", -17.6807]]"
aunakana	poʈʈ-	-16.3585	"[[""poʈʈ-"", -16.3585], [""tʃuːʈ"", -18.0579], [""tʃup"", -18.7132], [""paːʈu"", -18.8334], [""putʃ"", -18.8482], [""oʈ-"", -19.6866], [""po"", -20.3457], [""-oːʈu"", -20.3799], [""patʃ-"", -20.5714], [""tʃuʈa-"", -20.5997]]"
aut	paɻa	-5.8716	"[[""paɻa"", -5.8716], [""puli"", -6.2703], [""pula"", -6.2703], [""piː"", -6.7768], [""paɳ-"", -6.8192], [""pal"", -6.9224], [""peɳ"", -6.9224], [""piːr"", -6.9667], [""paːl"", -6.9667], [""pin̪"", -6.9732]]"
auti	-ar	-5.6761	"[[""-ar"", -5.6761], [""-aj"", -5.6761], [""pokaj"", -6.2683], [""piː"", -6.3567], [""piːr"", -6.6869], [""pera-"", -6.8173], [""tʃir"", -6.9482], [""tʃaj"", -6.9482], [""tʃij"", -6.9482], [""ir"", -7.0108]]"
autin	pera-	-9.0445	"[[""pera-"", -9.0445], [""piː"", -9.1811], [""-aj"", -9.1832], [""-ar"", -9.1832], [""pokaj"", -9.7755], [""tʃir-"", -9.8043], [""tʃij-"", -9.8043], [""ir-"", -9.8669], [""piːr"", -10.0958], [""piːt̪-"", -10.3858]]"
autinu	pera-	-11.7788	"[[""pera-"", -11.7788], [""piː"", -12.2866], [""tʃij-"", -12.6277], [""tʃir-"", -12.6277], [""ir-"", -12.6902], [""-aj"", -12.6904], [""-ar"", -12.6904], [""piːt̪-"", -13.1123], [""pokaj"", -13.2826], [""piːr"", -13.4804]]"
autinui	piːr	-12.2762	"[[""piːr"", -12.2762], [""paːraj"", -14.4074], [""pera-"", -14.6698], [""peːn̪"", -15.3509], [""-aj"", -15.5031], [""-ar"", -15.5031], [""piː"", -15.5082], [""tʃeːr"", -15.7234], [""tʃij-"", -15.7276], [""tʃir-"", -15.7276]]"
autinuin	piːr	-15.7827	"[[""piːr"", -15.7827], [""pera-"", -17.6595], [""paːraj"", -17.6771], [""piːt̪-"", -17.9882], [""tʃij-"", -18.7289], [""tʃir-"", -18.7289], [""ir-"", -18.7917], [""piː"", -18.7937], [""peːn̪"", -18.8242], [""-aj"", -19.0107]]"
autinuina	piːr	-19.2889	"[[""piːr"", -19.2889], [""pera-"", -20.7392], [""piːt̪-"", -20.8978], [""paːraj"", -20.9874], [""tʃij-"", -21.9022], [""tʃir-"", -21.9022], [""paːʈa-"", -21.9046], [""ir-"", -21.965], [""piː"", -22.1197], [""paːʈu"", -22.1718]]"
autinuinai	paːraj	-21.543	"[[""paːraj"", -21.543], [""piːr"", -21.7082], [""peːtʃ-"", -23.7692], [""pera-"", -23.8714], [""piːt̪-"", -24.0087], [""paːʈa-"", -24.2682], [""peːn̪"", -24.5477], [""paːʈu"", -25.0276], [""tʃeːr"", -25.1547], [""tʃij-"", -25.158]]"
awa	putʃ	-6.2694	"[[""putʃ"", -6.2694], [""piː"", -8.2247], [""paɳ-"", -8.6932], [""poʈʈ-"", -8.9215], [""paːʈa-"", -9.0109], [""peʈʈi"", -9.0207], [""paːʈu"", -9.0218], [""tʃuːʈ"", -9.0768], [""puɭ"", -9.0837], [""peɳ"", -9.0837]]"
awai	poːr	-8.2204	"[[""poːr"", -8.2204], [""piːr"", -8.2204], [""poʈʈ-"", -9.0498], [""patʃ-"", -9.1213], [""pot̪"", -9.7654], [""pan̪"", -9.7654], [""pin̪"", -9.7654], [""putʃ"", -9.7722], [""paːraj"", -10.7596], [""piː"", -11.0488]]"
awaij	poːr	-11.7248	"[[""poːr"", -11.7248], [""piːr"", -11.7248], [""poʈʈ-"", -11.8658], [""patʃ-"", -11.9438], [""pin̪"", -13.2665], [""pan̪"", -13.2665], [""pot̪"", -13.2665], [""putʃ"", -13.2732], [""paːʈa-"", -13.8851], [""paːraj"", -13.927]]"
awaija	poʈʈ-	-14.7796	"[[""poʈʈ-"", -14.7796], [""patʃ-"", -15.0252], [""putʃ"", -15.1593], [""piːr"", -15.2273], [""poːr"", -15.2273], [""peʈʈi"", -16.3983], [""paːʈa-"", -16.4022], [""aɳʈʈ"", -16.7104], [""pot̪"", -16.7649], [""pan̪"", -16.7649]]"
awaΦ	poʈʈ-	-9.0498	"[[""poʈʈ-"", -9.0498], [""patʃ-"", -9.1213], [""putʃ"", -9.7722], [""piː"", -11.0488], [""paːʈa-"", -11.1871], [""peːtʃ-"", -11.201], [""paɳ-"", -11.3617], [""oʈ-"", -11.5629], [""pitʃtʃ-"", -11.6367], [""paːʈu"", -11.8195]]"
aza	putʃ	-3.4149	"[[""putʃ"", -3.4149], [""tʃup"", -6.2561], [""patʃ-"", -6.8023], [""putʃa-"", -6.8327], [""peːtʃ-"", -6.854], [""patʃal"", -6.8612], [""aɲtʃ"", -6.8651], [""pal"", -6.8686], [""pul"", -6.8686], [""tʃol"", -6.9448]]"
azaΦ	patʃ-	-6.2709	"[[""patʃ-"", -6.2709], [""peːtʃ-"", -6.3212], [""putʃ"", -6.9219], [""pitʃtʃ-"", -8.3754], [""putatʃ-"", -8.6958], [""putʃa-"", -9.0127], [""poʈʈ-"", -9.0498], [""tʃup"", -9.3587], [""patʃat-"", -9.6316], [""patʃal"", -9.6761]]"
azaΦn	patʃ-	-9.0942	"[[""patʃ-"", -9.0942], [""peːtʃ-"", -9.1442], [""putʃ"", -10.4287], [""pitʃtʃ-"", -11.0769], [""putatʃ-"", -11.5184], [""putʃa-"", -11.729], [""poʈʈ-"", -11.8658], [""patʃat-"", -12.089], [""tʃuw-"", -12.2022], [""tʃah-"", -12.2022]]"
azaΦni	tʃeːr	-11.8136	"[[""tʃeːr"", -11.8136], [""patʃ-"", -12.1992], [""peːtʃ-"", -12.249], [""tʃij"", -12.8469], [""tʃir"", -12.8469], [""tʃaj"", -12.8469], [""putʃ"", -13.9355], [""poːr"", -14.0284], [""piːr"", -14.0284], [""pitʃtʃ-"", -14.07]]"
aΦn	piː	-8.3337	"[[""piː"", -8.3337], [""paɳ-"", -8.703], [""oʈ-"", -9.1389], [""puɭ"", -9.3632], [""peɳ"", -9.3632], [""puh"", -9.3632], [""pal"", -9.3632], [""pul"", -9.3632], [""po"", -9.3933], [""peːɻ-"", -10.5107]]"
aΦni	poːr	-8.3297	"[[""poːr"", -8.3297], [""piːr"", -8.3297], [""pin̪"", -10.0446], [""pot̪"", -10.0446], [""pan̪"", -10.0446], [""paːraj"", -10.8453], [""piː"", -11.2714], [""-ar"", -11.3218], [""-aj"", -11.3218], [""uːr"", -11.3595]]"
daa	aɳʈʈ	-6.9171	"[[""aɳʈʈ"", -6.9171], [""putʃ"", -6.9696], [""piː"", -8.8811], [""oʈ-"", -9.1094], [""poʈʈ-"", -9.1927], [""peʈʈi"", -9.291], [""kaʈ"", -9.3354], [""puh"", -9.3821], [""peɳ"", -9.3821], [""puɭ"", -9.3821]]"
daau	poʈʈ-	-9.0787	"[[""poʈʈ-"", -9.0787], [""aɳʈʈ-"", -9.7689], [""patʃ-"", -9.8194], [""aɳʈʈ"", -10.4225], [""putʃ"", -10.4689], [""oʈ-"", -11.4128], [""piː"", -11.4616], [""koʈ-"", -11.9078], [""kaʈ-"", -11.9078], [""paɳ-"", -11.9157]]"
dad	piː	-9.1032	"[[""piː"", -9.1032], [""oʈ-"", -9.1314], [""paɳ-"", -9.7733], [""kaʈ-"", -9.7766], [""koʈ-"", -9.7766], [""puh"", -9.7806], [""peɳ"", -9.7806], [""pal"", -9.7806], [""puɭ"", -9.7806], [""pul"", -9.7806]]"
dada	putʃ	-9.773	"[[""putʃ"", -9.773], [""aɳʈʈ"", -10.4174], [""piː"", -11.7137], [""tʃuːʈ"", -11.8543], [""oʈ-"", -11.9397], [""poʈʈ-"", -12.1288], [""paɳ-"", -12.1964], [""peʈʈi"", -12.2904], [""tʃup"", -12.4462], [""paːʈa-"", -12.4785]]"
dadau	poʈʈ-	-12.169	"[[""poʈʈ-"", -12.169], [""patʃ-"", -12.6224], [""aɳʈʈ-"", -13.2635], [""putʃ"", -13.2758], [""aɳʈʈ"", -13.9218], [""piː"", -14.5439], [""oʈ-"", -14.5614], [""paːʈa-"", -14.6602], [""peːtʃ-"", -14.6619], [""tʃuːʈ-"", -14.6978]]"
dadaut	peʈʈi	-12.8177	"[[""peʈʈi"", -12.8177], [""appa"", -13.2655], [""poʈʈ-"", -14.9884], [""paɻa"", -15.3973], [""patʃ-"", -15.4312], [""puʈala"", -15.5382], [""pula"", -15.6747], [""puli"", -15.6747], [""paːʈa-"", -15.8443], [""tʃuʈa"", -15.9111]]"
dadauti	-ar	-15.288	"[[""-ar"", -15.288], [""-aj"", -15.288], [""paːʈa-"", -15.4479], [""pokaj"", -15.6728], [""tʃir"", -15.7158], [""tʃaj"", -15.7158], [""tʃij"", -15.7158], [""muːʈʈaj"", -15.7521], [""putʃa-"", -16.1266], [""piː"", -16.1833]]"
dadautin	paːʈa-	-18.2574	"[[""paːʈa-"", -18.2574], [""tʃij-"", -18.5718], [""tʃir-"", -18.5718], [""-aj"", -18.7951], [""-ar"", -18.7951], [""pera-"", -18.846], [""putʃa-"", -18.9511], [""piː"", -19.0096], [""pokaj"", -19.1799], [""tʃir"", -19.223]]"
dadautinu	paːʈa-	-21.3385	"[[""paːʈa-"", -21.3385], [""tʃir-"", -21.3952], [""tʃij-"", -21.3952], [""pera-"", -21.5892], [""putʃa-"", -22.0565], [""piː"", -22.1157], [""-aj"", -22.3023], [""-ar"", -22.3023], [""pokaj"", -22.6871], [""tʃir"", -22.7302]]"
dadautinui	piːr	-22.1041	"[[""piːr"", -22.1041], [""paːraj"", -24.1627], [""pera-"", -24.4858], [""tʃeːr"", -24.4896], [""tʃij-"", -24.4952], [""tʃir-"", -24.4952], [""paːʈa-"", -24.527], [""-aj"", -25.1165], [""-ar"", -25.1165], [""peːn̪"", -25.1775]]"
daj	piː	-9.1032	"[[""piː"", -9.1032], [""oʈ-"", -9.1314], [""paɳ-"", -9.7733], [""kaʈ-"", -9.7766], [""koʈ-"", -9.7766], [""puh"", -9.7806], [""peɳ"", -9.7806], [""pal"", -9.7806], [""puɭ"", -9.7806], [""pul"", -9.7806]]"
daja	putʃ	-9.773	"[[""putʃ"", -9.773], [""aɳʈʈ"", -10.4174], [""piː"", -11.7137], [""tʃuːʈ"", -11.8543], [""oʈ-"", -11.9397], [""poʈʈ-"", -12.1288], [""paɳ-"", -12.1964], [""peʈʈi"", -12.2904], [""tʃup"", -12.4462], [""paːʈa-"", -12.4785]]"
dajaj	poʈʈ-	-12.169	"[[""poʈʈ-"", -12.169], [""patʃ-"", -12.6224], [""aɳʈʈ-"", -13.2635], [""putʃ"", -13.2758], [""aɳʈʈ"", -13.9218], [""piː"", -14.5439], [""oʈ-"", -14.5614], [""paːʈa-"", -14.6602], [""peːtʃ-"", -14.6619], [""tʃuːʈ-"", -14.6978]]"
dajaja	poʈʈ-	-14.8095	"[[""poʈʈ-"", -14.8095], [""putʃ"", -15.3923], [""patʃ-"", -15.4226], [""aɳʈʈ"", -15.8271], [""aɳʈʈ-"", -16.058], [""peʈʈi"", -16.4319], [""paːʈa-"", -16.9442], [""tʃuːʈ"", -16.9694], [""peːtʃ-"", -17.4245], [""tʃuːʈ-"", -17.479]]"
dajas	poʈʈ-	-12.169	"[[""poʈʈ-"", -12.169], [""patʃ-"", -12.6224], [""aɳʈʈ-"", -13.2635], [""putʃ"", -13.2758], [""aɳʈʈ"", -13.9218], [""piː"", -14.5439], [""oʈ-"", -14.5614], [""paːʈa-"", -14.6602], [""peːtʃ-"", -14.6619], [""tʃuːʈ-"", -14.6978]]"
dam	piː	-9.1032	"[[""piː"", -9.1032], [""oʈ-"", -9.1314], [""paɳ-"", -9.7733], [""kaʈ-"", -9.7766], [""koʈ-"", -9.7766], [""puh"", -9.7806], [""peɳ"", -9.7806], [""pal"", -9.7806], [""puɭ"", -9.7806], [""pul"", -9.7806]]"
dama	putʃ	-9.773	"[[""putʃ"", -9.773], [""aɳʈʈ"", -10.4174], [""piː"", -11.7137], [""tʃuːʈ"", -11.8543], [""oʈ-"", -11.9397], [""poʈʈ-"", -12.1288], [""paɳ-"", -12.1964], [""peʈʈi"", -12.2904], [""tʃup"", -12.4462], [""paːʈa-"", -12.4785]]"
damat	peʈʈi	-9.3337	"[[""peʈʈi"", -9.3337], [""appa"", -9.761], [""poʈʈ-"", -12.169], [""paɻa"", -12.1886], [""tʃuʈa"", -12.4441], [""puʈala"", -12.4541], [""paːʈa-"", -12.471], [""kuʈa"", -12.5459], [""pula"", -12.584], [""puli"", -12.584]]"
damate	paːʈa-	-11.9489	"[[""paːʈa-"", -11.9489], [""putʃa-"", -12.6272], [""piː"", -12.6797], [""peʈʈi"", -12.838], [""appa"", -13.2681], [""-aː"", -14.8551], [""poʈʈ-"", -14.9884], [""pera-"", -15.0224], [""piɻi-"", -15.0224], [""paɻa-"", -15.0224]]"
das	piː	-9.1032	"[[""piː"", -9.1032], [""oʈ-"", -9.1314], [""paɳ-"", -9.7733], [""kaʈ-"", -9.7766], [""koʈ-"", -9.7766], [""puh"", -9.7806], [""peɳ"", -9.7806], [""pal"", -9.7806], [""puɭ"", -9.7806], [""pul"", -9.7806]]"
dase	piː	-11.8206	"[[""piː"", -11.8206], [""oʈ-"", -11.9546], [""paɳ-"", -12.2061], [""koʈ-"", -12.5981], [""kaʈ-"", -12.5981], [""peɳ"", -12.8687], [""pal"", -12.8687], [""puh"", -12.8687], [""pul"", -12.8687], [""puɭ"", -12.8687]]"
daser	puh	-12.8498	"[[""puh"", -12.8498], [""piː"", -14.7634], [""jaːh"", -14.9723], [""paɳ-"", -15.0225], [""oʈ-"", -15.0545], [""tʃah"", -15.5911], [""kaʈ-"", -15.6906], [""koʈ-"", -15.6906], [""ah"", -15.898], [""ih"", -15.898]]"
dasera	putʃ	-16.0669	"[[""putʃ"", -16.0669], [""puh"", -16.338], [""kaʈ"", -17.3054], [""aɳʈʈ"", -17.4129], [""tʃuːʈ"", -17.5074], [""piː"", -17.7907], [""paɳ-"", -18.0127], [""paːʈa-"", -18.0562], [""paːʈu"", -18.1629], [""oʈ-"", -18.2583]]"
daserat	peʈʈi	-15.8165	"[[""peʈʈi"", -15.8165], [""appa"", -16.7423], [""kuʈa"", -17.3033], [""kuɳʈa"", -17.4692], [""paːʈa-"", -18.1408], [""palatʃa"", -18.5556], [""poʈʈ-"", -18.6429], [""tʃuʈa"", -18.7716], [""puʈala"", -18.7856], [""paɻa"", -18.8927]]"
daserate	paːʈa-	-17.6125	"[[""paːʈa-"", -17.6125], [""putʃa-"", -18.9209], [""peʈʈi"", -19.3217], [""piː"", -19.6896], [""appa"", -20.2494], [""kaː"", -20.3849], [""kuʈa"", -20.8104], [""kuɳʈa"", -20.9763], [""-aː"", -21.4618], [""poʈʈ-"", -21.4649]]"
dau	piː	-9.1032	"[[""piː"", -9.1032], [""oʈ-"", -9.1314], [""paɳ-"", -9.7733], [""kaʈ-"", -9.7766], [""koʈ-"", -9.7766], [""puh"", -9.7806], [""peɳ"", -9.7806], [""pal"", -9.7806], [""puɭ"", -9.7806], [""pul"", -9.7806]]"
daut	paɻa	-9.3773	"[[""paɻa"", -9.3773], [""puli"", -9.7752], [""pula"", -9.7752], [""piː"", -10.2797], [""appa"", -10.3137], [""paɳ-"", -10.3258], [""kuʈa"", -10.4226], [""pal"", -10.4295], [""peɳ"", -10.4295], [""piːr"", -10.4735]]"
dauti	-ar	-8.7812	"[[""-ar"", -8.7812], [""-aj"", -8.7812], [""pokaj"", -9.7733], [""tʃir"", -9.7782], [""tʃij"", -9.7782], [""tʃaj"", -9.7782], [""piː"", -9.8638], [""piːr"", -10.1902], [""pera-"", -10.3243], [""ir"", -10.518]]"
dautin	-ar	-12.2883	"[[""-ar"", -12.2883], [""-aj"", -12.2883], [""pera-"", -12.5516], [""tʃir-"", -12.6343], [""tʃij-"", -12.6343], [""piː"", -12.6882], [""pokaj"", -13.2804], [""tʃir"", -13.2854], [""tʃaj"", -13.2854], [""tʃij"", -13.2854]]"
dautinu	pera-	-15.2859	"[[""pera-"", -15.2859], [""tʃir-"", -15.4577], [""tʃij-"", -15.4577], [""piː"", -15.7938], [""-aj"", -15.7955], [""-ar"", -15.7955], [""ir-"", -16.1974], [""piːt̪-"", -16.6191], [""pokaj"", -16.7876], [""tʃir"", -16.7926]]"
dautinui	piːr	-15.7834	"[[""piːr"", -15.7834], [""paːraj"", -17.913], [""pera-"", -18.1769], [""tʃeːr"", -18.5534], [""tʃir-"", -18.5576], [""tʃij-"", -18.5576], [""-aj"", -18.609], [""-ar"", -18.609], [""peːn̪"", -18.858], [""piː"", -19.0154]]"
dautinuin	piːr	-19.2898	"[[""piːr"", -19.2898], [""pera-"", -21.1667], [""paːraj"", -21.1831], [""piːt̪-"", -21.4952], [""tʃir-"", -21.559], [""tʃij-"", -21.559], [""tʃeːr"", -22.0599], [""-aj"", -22.1166], [""-ar"", -22.1166], [""ir-"", -22.2989]]"
dautinuina	piːr	-22.796	"[[""piːr"", -22.796], [""pera-"", -24.2464], [""piːt̪-"", -24.4049], [""paːraj"", -24.4935], [""tʃir-"", -24.7323], [""tʃij-"", -24.7323], [""tʃejt̪-"", -25.3446], [""paːʈa-"", -25.408], [""ir-"", -25.4722], [""tʃeːr"", -25.5661]]"
daw	piː	-9.1032	"[[""piː"", -9.1032], [""oʈ-"", -9.1314], [""paɳ-"", -9.7733], [""kaʈ-"", -9.7766], [""koʈ-"", -9.7766], [""puh"", -9.7806], [""peɳ"", -9.7806], [""pal"", -9.7806], [""puɭ"", -9.7806], [""pul"", -9.7806]]"
dawa	putʃ	-9.773	"[[""putʃ"", -9.773], [""aɳʈʈ"", -10.4174], [""piː"", -11.7137], [""tʃuːʈ"", -11.8543], [""oʈ-"", -11.9397], [""poʈʈ-"", -12.1288], [""paɳ-"", -12.1964], [""peʈʈi"", -12.2904], [""tʃup"", -12.4462], [""paːʈa-"", -12.4785]]"
dawai	poːr	-11.7094	"[[""poːr"", -11.7094], [""piːr"", -11.7094], [""poʈʈ-"", -12.169], [""patʃ-"", -12.6224], [""aɳʈʈ-"", -13.2635], [""pin̪"", -13.2714], [""pot̪"", -13.2714], [""pan̪"", -13.2714], [""putʃ"", -13.2758], [""aɳʈʈ"", -13.9218]]"
dawaij	poʈʈ-	-14.9884	"[[""poʈʈ-"", -14.9884], [""poːr"", -15.2139], [""piːr"", -15.2139], [""patʃ-"", -15.4461], [""aɳʈʈ-"", -16.0897], [""pot̪"", -16.7725], [""pan̪"", -16.7725], [""pin̪"", -16.7725], [""putʃ"", -16.7769], [""paːʈa-"", -17.3601]]"
dawaija	poʈʈ-	-17.9568	"[[""poʈʈ-"", -17.9568], [""patʃ-"", -18.528], [""putʃ"", -18.6654], [""poːr"", -18.7165], [""piːr"", -18.7165], [""aɳʈʈ-"", -19.1734], [""aɳʈʈ"", -19.332], [""peʈʈi"", -19.8429], [""paːʈa-"", -19.8856], [""tʃuːʈ"", -19.9731]]"
