linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
a-na-i-*301-u	anaiΘu	†=ð	-13.9464	†=ð (-13.95); γίσσα (-15.76); wðwn (-17.49)	6
a-na-i-*301-u-t	anaiΘut	†=ð	-17.4524	†=ð (-17.45); γίσσα (-18.13); βάνðα (-19.37)	7
a-na-i-*301-u-ti	anaiΘuti	γίσσα	-20.7122	γίσσα (-20.71); †=ð (-20.96); βάνðα (-22.19)	8
a-na-i-*301-u-ti-n	anaiΘutin	γίσσα	-23.4428	γίσσα (-23.44); †=ð (-24.46); †σωðαρ- (-24.62)	9
a-na-i-*301-u-ti-nu	anaiΘutinu	γίσσα	-26.2798	γίσσα (-26.28); †=ð (-26.46); †σωðαρ- (-26.94)	10
a-na-si	anasi	γίσσα	-13.742	γίσσα (-13.74); γέl̩α (-15.31); †=l̩ (-15.51)	5
a-na-si-s	anasis	γίσσα	-15.7621	γίσσα (-15.76); γέl̩α (-17.87); †=k̑ (-18.34)	6
a-na-si-si	anasisi	γίσσα	-18.1288	γίσσα (-18.13); γέl̩α (-20.59); †σωðαρ- (-21.18)	7
a-na-si-si-r	anasisir	γίσσα	-20.7122	γίσσα (-20.71); γέl̩α (-23.42); †σωðαρ- (-23.67)	8
a-na-ti	anati	γίσσα	-13.742	γίσσα (-13.74); γέl̩α (-15.31); †=l̩ (-15.51)	5
a-na-ti-*301	anatiΘ	γίσσα	-15.7621	γίσσα (-15.76); γέl̩α (-17.87); †=k̑ (-18.34)	6
a-na-ti-*301-w	anatiΘw	γίσσα	-18.1288	γίσσα (-18.13); γέl̩α (-20.59); †σωðαρ- (-21.18)	7
a-na-ti-*301-wa	anatiΘwa	γίσσα	-20.7122	γίσσα (-20.71); γέl̩α (-23.42); †σωðαρ- (-23.67)	8
a-na-ti-*301-wa-j	anatiΘwaj	γίσσα	-23.4428	γίσσα (-23.44); *al- (?) (-26.13); †σωðαρ- (-26.30)	9
a-na-ti-*301-wa-ja	anatiΘwaja	γίσσα	-26.2798	γίσσα (-26.28); κόον / κοῖον (-27.97); *al- (?) (-28.68)	10
a-ra-ma	arama	γίσσα	-13.742	γίσσα (-13.74); γέl̩α (-15.31); †=l̩ (-15.51)	5
a-ra-ma-n	araman	γίσσα	-15.7621	γίσσα (-15.76); γέl̩α (-17.87); †=k̑ (-18.34)	6
a-ra-ma-na	aramana	γίσσα	-18.1288	γίσσα (-18.13); γέl̩α (-20.59); †σωðαρ- (-21.18)	7
a-ra-ma-na-d	aramanad	γίσσα	-20.7122	γίσσα (-20.71); †=n / ɲ (-21.36); γέl̩α (-23.42)	8
a-ra-ma-na-da	aramanada	γίσσα	-23.4428	γίσσα (-23.44); †=n / ɲ (-24.84); *al- (?) (-26.13)	9
a-ra-ma-na-da-w	aramanadaw	γίσσα	-26.2798	γίσσα (-26.28); κόον / κοῖον (-27.97); †=n / ɲ (-28.18)	10
a-ra-me	arame	γίσσα	-13.742	γίσσα (-13.74); †=km (-14.50); †=n / ɲ (-14.81)	5
a-ra-me-i	aramei	γίσσα	-15.7621	γίσσα (-15.76); *mn- (-17.69); γέl̩α (-17.87)	6
a-ra-me-i-t	arameit	γίσσα	-18.1288	γίσσα (-18.13); *mn- (-20.50); †=n / ɲ (-20.53)	7
a-ra-me-i-ti	arameiti	γίσσα	-20.7122	γίσσα (-20.71); †=n / ɲ (-22.74); γέl̩α (-23.42)	8
a-ra-me-u	arameu	†=ð	-13.9464	†=ð (-13.95); γίσσα (-15.76); *mn- (-17.69)	6
a-ra-me-u-n	arameun	†=ð	-17.4524	†=ð (-17.45); γίσσα (-18.13); †bið- (-19.09)	7
a-ra-me-u-na	arameuna	γίσσα	-20.7122	γίσσα (-20.71); †=ð (-20.96); Κβωðης (-21.87)	8
a-ra-me-u-na-k	arameunak	γίσσα	-23.4428	γίσσα (-23.44); Κβωðης (-24.34); †=ð (-24.46)	9
a-ra-me-u-na-ka	arameunaka	γίσσα	-26.2798	γίσσα (-26.28); †=l̩ (-26.30); †σωðαρ- (-26.94)	10
a-ra-me-u-na-r	arameunar	γίσσα	-23.4428	γίσσα (-23.44); Κβωðης (-24.34); †=ð (-24.46)	9
a-ra-me-u-na-ru	arameunaru	γίσσα	-26.2798	γίσσα (-26.28); †=ð (-26.46); †σωðαρ- (-26.94)	10
a-re-di	aredi	*mn-	-10.6938	*mn- (-10.69); *tarb- (-13.72); *kʷrd (-13.73)	5
a-re-di-j	aredij	*mn-	-13.5199	*mn- (-13.52); γίσσα (-15.76); γrds ? (-15.90)	6
a-re-di-ja	aredija	*mn-	-16.6239	*mn- (-16.62); γίσσα (-18.13); γrds ? (-18.41)	7
a-re-ja	areja	γίσσα	-13.742	γίσσα (-13.74); mjze (-14.37); *mn- (-14.39)	5
a-re-ta	areta	γίσσα	-13.742	γίσσα (-13.74); *mn- (-14.39); †da- (-14.94)	5
a-ru-ka	aruka	†=l̩	-10.9666	†=l̩ (-10.97); †=ð (-12.66); γέl̩α (-13.24)	5
a-ru-ka-n	arukan	γέl̩α	-13.7654	γέl̩α (-13.77); †=l̩ (-13.79); ἄl̩α (-14.43)	6
a-ru-ka-na	arukana	γέl̩α	-16.2219	γέl̩α (-16.22); ἄl̩α (-16.89); †=l̩ (-16.89)	7
a-ru-ka-na-s	arukanas	γέl̩α	-19.0513	γέl̩α (-19.05); ἄl̩α (-19.72); †=l̩ (-20.11)	8
a-sa-ra	asara	γίσσα	-13.742	γίσσα (-13.74); γέl̩α (-15.31); †=l̩ (-15.51)	5
a-sa-ra-m	asaram	γίσσα	-15.7621	γίσσα (-15.76); γέl̩α (-17.87); †=k̑ (-18.34)	6
a-sa-ra-ma	asarama	γίσσα	-18.1288	γίσσα (-18.13); γέl̩α (-20.59); †σωðαρ- (-21.18)	7
a-sa-ra-ma-n	asaraman	γίσσα	-20.7122	γίσσα (-20.71); γέl̩α (-23.42); †σωðαρ- (-23.67)	8
a-sa-ra-ma-na	asaramana	γίσσα	-23.4428	γίσσα (-23.44); *al- (?) (-26.13); †σωðαρ- (-26.30)	9
a-sa-ra-ma-na-d	asaramanad	γίσσα	-26.2798	γίσσα (-26.28); †=n / ɲ (-26.73); κόον / κοῖον (-27.97)	10
a-sa-ra-me	asarame	γίσσα	-18.1288	γίσσα (-18.13); †=n / ɲ (-18.89); †=km (-20.42)	7
a-sa-ra-me-i	asaramei	γίσσα	-20.7122	γίσσα (-20.71); †=n / ɲ (-22.35); γέl̩α (-23.42)	8
a-sa-ra-me-i-t	asarameit	γίσσα	-23.4428	γίσσα (-23.44); †=n / ɲ (-25.58); *al- (?) (-26.13)	9
a-sa-ra-me-i-ti	asarameiti	γίσσα	-26.2798	γίσσα (-26.28); κόον / κοῖον (-27.97); †=n / ɲ (-28.42)	10
a-sa-ra-me-u	asarameu	†=ð	-20.2271	†=ð (-20.23); γίσσα (-20.71); †=n / ɲ (-22.35)	8
a-sa-ra-me-u-n	asarameun	γίσσα	-23.4428	γίσσα (-23.44); †=ð (-23.73); βάνðα (-25.37)	9
a-sa-ra-me-u-na	asarameuna	γίσσα	-26.2798	γίσσα (-26.28); †=ð (-27.24); κόον / κοῖον (-27.97)	10
a-sa-sa	asasa	γίσσα	-13.742	γίσσα (-13.74); γέl̩α (-15.31); †=l̩ (-15.51)	5
a-sa-sa-r	asasar	γίσσα	-15.7621	γίσσα (-15.76); γέl̩α (-17.87); †=k̑ (-18.34)	6
a-sa-sa-ra	asasara	γίσσα	-18.1288	γίσσα (-18.13); γέl̩α (-20.59); †σωðαρ- (-21.18)	7
a-sa-sa-ra-m	asasaram	γίσσα	-20.7122	γίσσα (-20.71); γέl̩α (-23.42); †σωðαρ- (-23.67)	8
a-sa-sa-ra-ma	asasarama	γίσσα	-23.4428	γίσσα (-23.44); *al- (?) (-26.13); †σωðαρ- (-26.30)	9
a-sa-sa-ra-ma-n	asasaraman	γίσσα	-26.2798	γίσσα (-26.28); κόον / κοῖον (-27.97); *al- (?) (-28.68)	10
a-sa-sa-ra-me	asasarame	γίσσα	-23.4428	γίσσα (-23.44); †=n / ɲ (-23.98); *al- (?) (-26.13)	9
a-sa-sa-ra-me-i	asasaramei	γίσσα	-26.2798	γίσσα (-26.28); †=n / ɲ (-27.47); κόον / κοῖον (-27.97)	10
a-sa-sa-ra-me-u	asasarameu	γίσσα	-26.2798	γίσσα (-26.28); †=ð (-26.71); †=n / ɲ (-27.47)	10
a-sa-u-n	asaun	†=ð	-11.6186	†=ð (-11.62); γίσσα (-13.74); βάνðα (-13.84)	5
a-sa-u-na	asauna	†=ð	-15.1215	†=ð (-15.12); γίσσα (-15.76); βάνðα (-16.66)	6
a-sa-u-na-k	asaunak	γίσσα	-18.1288	γίσσα (-18.13); †=ð (-18.62); †σωðαρ- (-19.03)	7
a-sa-u-na-ka	asaunaka	†=l̩	-19.903	†=l̩ (-19.90); γίσσα (-20.71); †σωðαρ- (-21.30)	8
a-sa-u-na-ka-n	asaunakan	γέl̩α	-22.6938	γέl̩α (-22.69); †=l̩ (-22.73); γίσσα (-23.44)	9
a-sa-u-na-ka-na	asaunakana	γέl̩α	-25.1573	γέl̩α (-25.16); †=l̩ (-25.83); γίσσα (-26.28)	10
a-se-ka	aseka	†=l̩	-10.9666	†=l̩ (-10.97); γέl̩α (-13.24); ml̩n (-13.73)	5
a-se-ka-n	asekan	γέl̩α	-13.7654	γέl̩α (-13.77); †=l̩ (-13.79); ἄl̩α (-14.43)	6
a-se-ka-na	asekana	γέl̩α	-16.2219	γέl̩α (-16.22); ἄl̩α (-16.89); †=l̩ (-16.89)	7
a-se-ka-na-s	asekanas	γέl̩α	-19.0513	γέl̩α (-19.05); ἄl̩α (-19.72); †=l̩ (-20.11)	8
a-se-ka-na-si	asekanasi	γέl̩α	-22.0545	γέl̩α (-22.05); ἄl̩α (-22.73); †=l̩ (-23.39)	9
a-se-ka-na-si-s	asekanasis	γέl̩α	-25.1594	γέl̩α (-25.16); ἄl̩α (-25.83); γίσσα (-26.28)	10
a-se-ra	asera	γίσσα	-13.742	γίσσα (-13.74); *mn- (-14.39); †da- (-14.94)	5
a-se-ra-t	aserat	γίσσα	-15.7621	γίσσα (-15.76); *mn- (-17.40); †=n / ɲ (-17.54)	6
a-se-ra-te	aserate	†=n / ɲ	-16.1774	†=n / ɲ (-16.18); γίσσα (-18.13); lrTɲ (-20.23)	7
a-si-i-p	asiip	γίσσα	-13.742	γίσσα (-13.74); γέl̩α (-15.31); †=l̩ (-15.51)	5
a-si-i-pi	asiipi	γίσσα	-15.7621	γίσσα (-15.76); γέl̩α (-17.87); †=k̑ (-18.34)	6
a-si-i-pi-n	asiipin	γίσσα	-18.1288	γίσσα (-18.13); γέl̩α (-20.59); †σωðαρ- (-21.18)	7
a-si-i-pi-na	asiipina	γίσσα	-20.7122	γίσσα (-20.71); γέl̩α (-23.42); †σωðαρ- (-23.67)	8
a-si-i-pi-na-m	asiipinam	γίσσα	-23.4428	γίσσα (-23.44); *al- (?) (-26.13); †σωðαρ- (-26.30)	9
a-si-i-pi-na-ma	asiipinama	γίσσα	-26.2798	γίσσα (-26.28); κόον / κοῖον (-27.97); *al- (?) (-28.68)	10
a-si-ru	asiru	†=ð	-10.9425	†=ð (-10.94); γίσσα (-13.74); γέl̩α (-15.31)	5
a-si-ru-t	asirut	†=ð	-14.448	†=ð (-14.45); γίσσα (-15.76); βάνðα (-16.51)	6
a-si-ru-te	asirute	†=ð	-17.9525	†=ð (-17.95); γίσσα (-18.13); †=n / ɲ (-18.89)	7
a-si-si	asisi	γίσσα	-13.742	γίσσα (-13.74); γέl̩α (-15.31); †=l̩ (-15.51)	5
a-si-si-r	asisir	γίσσα	-15.7621	γίσσα (-15.76); γέl̩α (-17.87); †=k̑ (-18.34)	6
a-ta-i-*301	ataiΘ	γίσσα	-13.742	γίσσα (-13.74); γέl̩α (-15.31); †=l̩ (-15.51)	5
a-ta-i-*301-u	ataiΘu	†=ð	-13.9464	†=ð (-13.95); γίσσα (-15.76); wðwn (-17.49)	6
a-ta-i-*301-u-j	ataiΘuj	†=ð	-17.4524	†=ð (-17.45); γίσσα (-18.13); βάνðα (-19.37)	7
a-ta-i-*301-u-ja	ataiΘuja	γίσσα	-20.7122	γίσσα (-20.71); †=ð (-20.96); βάνðα (-22.19)	8
a-ta-i-*301-w	ataiΘw	γίσσα	-15.7621	γίσσα (-15.76); γέl̩α (-17.87); †=k̑ (-18.34)	6
a-ta-i-*301-wa	ataiΘwa	γίσσα	-18.1288	γίσσα (-18.13); γέl̩α (-20.59); †σωðαρ- (-21.18)	7
a-ta-i-*301-wa-e	ataiΘwae	γίσσα	-20.7122	γίσσα (-20.71); †=n / ɲ (-21.36); γέl̩α (-23.42)	8
a-ta-i-*301-wa-e-a	ataiΘwaea	γίσσα	-23.4428	γίσσα (-23.44); †=n / ɲ (-24.84); *al- (?) (-26.13)	9
a-ta-i-*301-wa-e-a-d	ataiΘwaead	γίσσα	-26.2798	γίσσα (-26.28); †=n / ɲ (-26.33); κόον / κοῖον (-27.97)	10
a-ta-i-*301-wa-j	ataiΘwaj	γίσσα	-20.7122	γίσσα (-20.71); γέl̩α (-23.42); †σωðαρ- (-23.67)	8
a-ta-i-*301-wa-ja	ataiΘwaja	γίσσα	-23.4428	γίσσα (-23.44); *al- (?) (-26.13); †σωðαρ- (-26.30)	9
a-ta-i-*301-wa-ja-a	ataiΘwajaa	γίσσα	-26.2798	γίσσα (-26.28); κόον / κοῖον (-27.97); *al- (?) (-28.68)	10
a-ta-i-*301-wa-ja-j	ataiΘwajaj	γίσσα	-26.2798	γίσσα (-26.28); κόον / κοῖον (-27.97); *al- (?) (-28.68)	10
a-ta-i-*301-wa-ja-s	ataiΘwajas	γίσσα	-26.2798	γίσσα (-26.28); κόον / κοῖον (-27.97); *al- (?) (-28.68)	10
a-ta-i-*301-wa-ja-t	ataiΘwajat	γίσσα	-26.2798	γίσσα (-26.28); κόον / κοῖον (-27.97); *al- (?) (-28.68)	10
a-ti-*301-w	atiΘw	γίσσα	-13.742	γίσσα (-13.74); γέl̩α (-15.31); †=l̩ (-15.51)	5
a-ti-*301-wa	atiΘwa	γίσσα	-15.7621	γίσσα (-15.76); γέl̩α (-17.87); †=k̑ (-18.34)	6
a-ti-*301-wa-j	atiΘwaj	γίσσα	-18.1288	γίσσα (-18.13); γέl̩α (-20.59); *wli/jat (-20.94)	7
a-ti-*301-wa-ja	atiΘwaja	γίσσα	-20.7122	γίσσα (-20.71); γέl̩α (-23.42); †σωðαρ- (-23.67)	8
a-tu-ru	aturu	†=ð	-10.7815	†=ð (-10.78); γίσσα (-13.74); *kð- (-14.06)	5
a-tu-ru-s	aturus	†=ð	-14.2874	†=ð (-14.29); γίσσα (-15.76); βάνðα (-16.20)	6
a-tu-ru-sa	aturusa	†=ð	-17.7924	†=ð (-17.79); γίσσα (-18.13); †σωðαρ- (-18.68)	7
a-tu-ru-sa-i	aturusai	γίσσα	-20.7122	γίσσα (-20.71); †σωðαρ- (-20.94); †=ð (-21.30)	8
a-tu-ru-sa-i-d	aturusaid	γίσσα	-23.4428	γίσσα (-23.44); †σωðαρ- (-23.49); †=n / ɲ (-23.98)	9
a-tu-ru-sa-i-da	aturusaida	†σωðαρ-	-26.2562	†σωðαρ- (-26.26); γίσσα (-26.28); †=n / ɲ (-27.47)	10
a-u-na-k	aunak	γίσσα	-13.742	γίσσα (-13.74); piðl (-13.92); γέl̩α (-14.08)	5
a-u-na-ka	aunaka	†=l̩	-13.7946	†=l̩ (-13.79); γίσσα (-15.76); γέl̩α (-16.03)	6
a-u-na-ka-n	aunakan	γέl̩α	-16.5915	γέl̩α (-16.59); †=l̩ (-16.62); ἄl̩α (-17.65)	7
a-u-na-ka-na	aunakana	γέl̩α	-19.05	γέl̩α (-19.05); †=l̩ (-19.72); ἄl̩α (-20.11)	8
a-u-ti-n	autin	γίσσα	-13.742	γίσσα (-13.74); Κβωðης (-14.42); *kð- (-14.59)	5
a-u-ti-nu	autinu	†=ð	-13.9425	†=ð (-13.94); γίσσα (-15.76); †σωðαρ- (-16.80)	6
a-u-ti-nu-i	autinui	†=ð	-17.4484	†=ð (-17.45); γίσσα (-18.13); ða (?) (-19.15)	7
a-u-ti-nu-i-n	autinuin	γίσσα	-20.7122	γίσσα (-20.71); †=ð (-20.95); ða (?) (-21.67)	8
a-u-ti-nu-i-na	autinuina	γίσσα	-23.4428	γίσσα (-23.44); †σωðαρ- (-24.23); ða (?) (-24.35)	9
a-u-ti-nu-i-na-i	autinuinai	γίσσα	-26.2798	γίσσα (-26.28); †σωðαρ- (-26.73); ða (?) (-27.13)	10
a-wa-i-j	awaij	γίσσα	-13.742	γίσσα (-13.74); γέl̩α (-15.31); †=k̑ (-15.51)	5
a-wa-i-ja	awaija	γίσσα	-15.7621	γίσσα (-15.76); γέl̩α (-17.87); †=k̑ (-18.34)	6
a-za-*56-n	azaΦn	*ur°	-10.2942	*ur° (-10.29); eb- (-10.95); *ar (-10.95)	5
a-za-*56-ni	azaΦni	*ur°	-13.1218	*ur° (-13.12); eb- (-13.78); *ar (-14.46)	6
da-da-u	dadau	†=ð	-10.9425	†=ð (-10.94); βάνðα (-12.42); msnorð (-13.70)	5
da-da-u-t	dadaut	βάνðα	-12.0341	βάνðα (-12.03); †=ð (-14.45); †bið- (-15.65)	6
da-da-u-ti	dadauti	βάνðα	-14.8563	βάνðα (-14.86); †=ð (-17.95); γίσσα (-18.13)	7
da-da-u-ti-n	dadautin	βάνðα	-17.9584	βάνðα (-17.96); γίσσα (-20.71); Κβωðης (-20.90)	8
da-da-u-ti-nu	dadautinu	βάνðα	-21.1379	βάνðα (-21.14); †=ð (-23.25); γίσσα (-23.44)	9
da-da-u-ti-nu-i	dadautinui	βάνðα	-23.3738	βάνðα (-23.37); γίσσα (-26.28); †σωðαρ- (-26.67)	10
da-ja-j	dajaj	mjze	-13.6775	mjze (-13.68); γίσσα (-13.74); βάνðα (-13.91)	5
da-ja-ja	dajaja	γίσσα	-15.7621	γίσσα (-15.76); βάνðα (-16.59); mjze (-16.77)	6
da-ja-s	dajas	γίσσα	-13.742	γίσσα (-13.74); βάνðα (-13.91); mjze (-13.96)	5
da-ma-t	damat	γίσσα	-13.742	γίσσα (-13.74); βάνðα (-13.91); dəbr (-13.96)	5
da-ma-te	damate	dəbr	-14.7042	dəbr (-14.70); γίσσα (-15.76); ml̩n (-16.47)	6
da-se-r	daser	γίσσα	-13.742	γίσσα (-13.74); βάνðα (-13.91); ml̩n (-13.97)	5
da-se-ra	dasera	γίσσα	-15.7621	γίσσα (-15.76); βάνðα (-16.56); *mn- (-17.07)	6
da-se-ra-t	daserat	γίσσα	-18.1288	γίσσα (-18.13); βάνðα (-19.35); †=n / ɲ (-19.98)	7
da-se-ra-te	daserate	†=n / ɲ	-18.6248	†=n / ɲ (-18.62); γίσσα (-20.71); βάνðα (-22.24)	8
da-u-ti	dauti	βάνðα	-11.8182	βάνðα (-11.82); †=ð (-12.66); γίσσα (-13.74)	5
da-u-ti-n	dautin	βάνðα	-14.8606	βάνðα (-14.86); γίσσα (-15.76); †=ð (-16.16)	6
da-u-ti-nu	dautinu	†=ð	-16.9847	†=ð (-16.98); βάνðα (-17.54); γίσσα (-18.13)	7
da-u-ti-nu-i	dautinui	βάνðα	-17.859	βάνðα (-17.86); †=ð (-20.49); γίσσα (-20.71)	8
da-u-ti-nu-i-n	dautinuin	βάνðα	-20.6935	βάνðα (-20.69); γίσσα (-23.44); †=ð (-24.00)	9
da-u-ti-nu-i-na	dautinuina	βάνðα	-23.8016	βάνðα (-23.80); γίσσα (-26.28); †σωðαρ- (-26.74)	10
da-wa-i	dawai	γίσσα	-13.742	γίσσα (-13.74); βάνðα (-13.91); γέl̩α (-15.31)	5
da-wa-i-j	dawaij	γίσσα	-15.7621	γίσσα (-15.76); βάνðα (-16.59); aɲ (?) (-17.66)	6
da-wa-i-ja	dawaija	γίσσα	-18.1288	γίσσα (-18.13); βάνðα (-19.42); aɲ (?) (-20.13)	7
di-ki-t	dikit	γέl̩α	-11.3159	γέl̩α (-11.32); ἄl̩α (-11.33); †=l̩ (-11.34)	5
di-ki-te	dikite	ml̩n	-11.3618	ml̩n (-11.36); γέl̩α (-13.77); ἄl̩α (-13.79)	6
di-ki-te-s	dikites	ml̩n	-14.8639	ml̩n (-14.86); γέl̩α (-16.60); ἄl̩α (-16.62)	7
di-ki-te-si	dikitesi	ml̩n	-18.3648	ml̩n (-18.36); γέl̩α (-19.60); ἄl̩α (-19.62)	8
di-ki-te-si-r	dikitesir	ml̩n	-21.8644	ml̩n (-21.86); γέl̩α (-22.70); ἄl̩α (-22.73)	9
di-ki-te-si-ra	dikitesira	ml̩n	-25.3628	ml̩n (-25.36); γέl̩α (-25.87); ἄl̩α (-25.90)	10
di-ki-te-t	dikitet	ml̩n	-14.8639	ml̩n (-14.86); γέl̩α (-16.60); ἄl̩α (-16.62)	7
di-ki-te-te	dikitete	ml̩n	-17.2846	ml̩n (-17.28); lrTɲ (-19.01); γέl̩α (-19.60)	8
di-ki-te-te-r	dikiteter	ml̩n	-20.7898	ml̩n (-20.79); lrTɲ (-22.51); γέl̩α (-22.70)	9
di-ki-te-te-re	dikitetere	ml̩n	-23.609	ml̩n (-23.61); †=n / ɲ (-24.36); lrTɲ (-24.46)	10
di-ki-tu	dikitu	γέl̩α	-13.7704	γέl̩α (-13.77); ἄl̩α (-13.79); †=ð (-13.95)	6
di-ki-tu-j	dikituj	βάνðα	-14.8805	βάνðα (-14.88); γέl̩α (-16.60); ἄl̩α (-16.62)	7
di-ki-tu-ja	dikituja	βάνðα	-17.7045	βάνðα (-17.70); γέl̩α (-19.60); ἄl̩α (-19.62)	8
di-ki-tu-ja-s	dikitujas	βάνðα	-20.8087	βάνðα (-20.81); γέl̩α (-22.70); ἄl̩α (-22.73)	9
e-a-di-k	eadik	bal	-13.2348	bal (-13.23); mmnkal (-13.55); γίσσα (-13.74)	5
e-a-di-ki	eadiki	†=l̩	-13.7946	†=l̩ (-13.79); γίσσα (-15.76); γέl̩α (-16.03)	6
e-a-di-ki-t	eadikit	γέl̩α	-16.5915	γέl̩α (-16.59); †=l̩ (-16.62); ἄl̩α (-17.65)	7
e-a-di-ki-te	eadikite	ml̩n	-17.6831	ml̩n (-17.68); †=n / ɲ (-18.43); γέl̩α (-19.05)	8
e-a-di-ki-te-t	eadikitet	ml̩n	-21.1852	ml̩n (-21.19); γέl̩α (-21.88); †=n / ɲ (-21.92)	9
e-a-di-ki-te-te	eadikitete	ml̩n	-23.6069	ml̩n (-23.61); †=n / ɲ (-23.69); γέl̩α (-24.88)	10
e-di-ja	edija	βάνðα	-13.6171	βάνðα (-13.62); mjze (-13.67); γίσσα (-13.74)	5
e-i-da-j	eidaj	γίσσα	-13.742	γίσσα (-13.74); βάνðα (-13.84); *mn- (-13.91)	5
e-i-da-ja	eidaja	γίσσα	-15.7621	γίσσα (-15.76); βάνðα (-16.45); *mn- (-16.96)	6
e-i-da-ja-j	eidajaj	γίσσα	-18.1288	γίσσα (-18.13); βάνðα (-19.22); †=n / ɲ (-19.92)	7
e-i-da-ja-ja	eidajaja	γίσσα	-20.7122	γίσσα (-20.71); βάνðα (-22.11); aɲ (?) (-22.47)	8
e-i-ja-s	eijas	γίσσα	-13.742	γίσσα (-13.74); βάνðα (-13.91); mjze (-13.96)	5
e-i-ja-sa	eijasa	γίσσα	-15.7621	γίσσα (-15.76); βάνðα (-16.59); mjze (-17.16)	6
e-i-ja-sa-s	eijasas	γίσσα	-18.1288	γίσσα (-18.13); βάνðα (-19.42); aɲ (?) (-20.13)	7
e-i-ja-sa-sa	eijasasa	γίσσα	-20.7122	γίσσα (-20.71); βάνðα (-22.35); aɲ (?) (-22.81)	8
e-i-ja-sa-u	eijasau	†=ð	-17.0529	†=ð (-17.05); γίσσα (-18.13); βάνðα (-18.20)	7
e-i-ja-sa-u-n	eijasaun	βάνðα	-17.8839	βάνðα (-17.88); †=ð (-20.56); γίσσα (-20.71)	8
e-i-ja-sa-u-na	eijasauna	βάνðα	-20.7086	βάνðα (-20.71); γίσσα (-23.44); †=ð (-24.06)	9
e-i-ja-sa-u-na-k	eijasaunak	βάνðα	-23.8135	βάνðα (-23.81); γίσσα (-26.28); β2o[…]ol (-26.93)	10
e-i-ke-t	eiket	γέl̩α	-11.3159	γέl̩α (-11.32); ἄl̩α (-11.33); †=l̩ (-11.34)	5
e-i-ke-ta	eiketa	γέl̩α	-13.7704	γέl̩α (-13.77); ἄl̩α (-13.79); †=l̩ (-14.44)	6
e-i-ke-ta-n	eiketan	γέl̩α	-16.5978	γέl̩α (-16.60); ἄl̩α (-16.62); †=l̩ (-17.65)	7
e-i-ke-ta-na	eiketana	γέl̩α	-19.5987	γέl̩α (-19.60); ἄl̩α (-19.62); γίσσα (-20.71)	8
e-i-ke-ta-na-i	eiketanai	γέl̩α	-22.7009	γέl̩α (-22.70); ἄl̩α (-22.73); γίσσα (-23.44)	9
e-i-ke-ta-na-i-*301	eiketanaiΘ	γέl̩α	-25.8696	γέl̩α (-25.87); ἄl̩α (-25.90); γίσσα (-26.28)	10
e-ka-na	ekana	ἄl̩α	-10.9654	ἄl̩α (-10.97); ml̩n (-12.39); γέl̩α (-13.40)	5
e-ka-na-s	ekanas	ἄl̩α	-13.7944	ἄl̩α (-13.79); ml̩n (-15.45); γίσσα (-15.76)	6
e-ka-na-si	ekanasi	ἄl̩α	-16.7978	ἄl̩α (-16.80); γίσσα (-18.13); ml̩n (-18.60)	7
e-ka-na-si-s	ekanasis	ἄl̩α	-19.9033	ἄl̩α (-19.90); γίσσα (-20.71); *al- (?) (-21.56)	8
e-ka-na-si-si	ekanasisi	ἄl̩α	-23.0762	ἄl̩α (-23.08); γίσσα (-23.44); *al- (?) (-23.93)	9
e-ka-na-si-si-r	ekanasisir	γίσσα	-26.2798	γίσσα (-26.28); ἄl̩α (-26.30); *al- (?) (-26.52)	10
e-ra-te	erate	ml̩n	-13.4084	ml̩n (-13.41); γίσσα (-13.74); βάνðα (-13.91)	5
e-si-ra	esira	γίσσα	-13.742	γίσσα (-13.74); βάνðα (-13.91); γέl̩α (-15.31)	5
e-ta-na	etana	γίσσα	-13.742	γίσσα (-13.74); βάνðα (-13.91); γέl̩α (-15.31)	5
e-ta-na-i	etanai	γίσσα	-15.7621	γίσσα (-15.76); βάνðα (-16.59); aɲ (?) (-17.66)	6
e-ta-na-i-*301	etanaiΘ	γίσσα	-18.1288	γίσσα (-18.13); βάνðα (-19.42); aɲ (?) (-20.13)	7
e-ta-na-i-*301-t	etanaiΘt	γίσσα	-20.7122	γίσσα (-20.71); βάνðα (-22.35); aɲ (?) (-22.81)	8
e-ta-na-i-*301-ti	etanaiΘti	γίσσα	-23.4428	γίσσα (-23.44); βάνðα (-25.36); aɲ (?) (-25.63)	9
e-ta-na-i-*301-ti-j	etanaiΘtij	γίσσα	-26.2798	γίσσα (-26.28); κόον / κοῖον (-27.97); βάνðα (-28.42)	10
e-te-re	etere	dəbr	-12.7158	dəbr (-12.72); bebnd (-12.90); mdajn (-13.00)	5
e-te-re-p	eterep	*mn-	-14.1485	*mn- (-14.15); γίσσα (-15.76); dəbr (-16.21)	6
e-to-i-j	etoij	†=k̑	-11.337	†=k̑ (-11.34); =kʷ (-11.36); nɕ (-11.61)	5
e-to-i-ja	etoija	†=k̑	-14.4374	†=k̑ (-14.44); =kʷ (-14.46); nɕ (-15.12)	6
e-tu-me	etume	βάνðα	-11.8181	βάνðα (-11.82); dəbr (-11.87); smðəbrs (-12.46)	5
e-tu-me-i	etumei	βάνðα	-14.8604	βάνðα (-14.86); dəbr (-14.99); smðəbrs (-15.26)	6
