lost	top1_known	score	top10
jadi	=mẽ	-11.9271	"[[""=mẽ"", -11.9271], [""mɲn-"", -12.1883], [""is-"", -12.2188], [""mu-"", -12.5661], [""si-"", -12.5661], [""nur"", -12.5757], [""mar"", -12.5757], [""tis-"", -12.5904], [""ter-"", -12.5904], [""es"", -12.8904]]"
jadik	mɲn-	-14.8637	"[[""mɲn-"", -14.8637], [""nun͂-"", -14.9723], [""=mẽ"", -15.0292], [""is-"", -15.052], [""mu-"", -15.3009], [""si-"", -15.3009], [""ter-"", -15.4141], [""tis-"", -15.4141], [""m̃mẽ"", -15.6048], [""m̃ma"", -15.6048]]"
jadiki	nun͂-	-17.3363	"[[""nun͂-"", -17.3363], [""mɲn-"", -17.8354], [""is-"", -18.157], [""=mẽ"", -18.2452], [""mu-"", -18.2515], [""si-"", -18.2515], [""m̃ma"", -18.457], [""m̃mẽ"", -18.457], [""ter-"", -18.5181], [""tis-"", -18.5181]]"
jadikit	=mẽ	-16.2027	"[[""=mẽ"", -16.2027], [""mẽ"", -17.5422], [""ne"", -17.5422], [""se"", -17.5422], [""me"", -17.5422], [""m̃ma"", -17.8721], [""m̃mẽ"", -17.8842], [""Krɲna"", -17.9252], [""Arɲna"", -17.9252], [""Ssaxa"", -18.0225]]"
jadikitu	=mẽ	-19.7098	"[[""=mẽ"", -19.7098], [""mẽ"", -21.0493], [""ne"", -21.0493], [""se"", -21.0493], [""me"", -21.0493], [""Isɲta-"", -21.0829], [""Ssaxa"", -21.3486], [""Ssewa"", -21.3527], [""m̃ma"", -21.3668], [""m̃mẽ"", -21.3788]]"
jadikituj	=mẽ	-23.2169	"[[""=mẽ"", -23.2169], [""Isɲta-"", -23.9095], [""s(ije)-"", -24.1788], [""me"", -24.5565], [""se"", -24.5565], [""mẽ"", -24.5565], [""ne"", -24.5565], [""mara-"", -24.6211], [""Ssaxa"", -24.6986], [""Ssewa"", -24.7038]]"
jadikituja	s(ije)-	-26.6389	"[[""s(ije)-"", -26.6389], [""=mẽ"", -26.7239], [""Isɲta-"", -27.0149], [""mara-"", -27.6625], [""maxa-"", -27.951], [""sɲne-"", -27.9598], [""nele₂"", -27.9633], [""nele₁"", -27.9633], [""mẽ"", -28.0637], [""ne"", -28.0637]]"
jai	Jaɲ	-11.5351	"[[""Jaɲ"", -11.5351], [""=pe"", -11.5351], [""=mẽ"", -11.5351], [""=ti"", -11.5351], [""=be"", -11.5351], [""=de"", -11.5351], [""is-"", -12.1474], [""mu-"", -12.1474], [""xb-"", -12.1474], [""xa-"", -12.1474]]"
jain	=be	-14.5247	"[[""=be"", -14.5247], [""=ti"", -14.5247], [""=mẽ"", -14.5247], [""Jaɲ"", -14.5247], [""=de"", -14.5247], [""=pe"", -14.5247], [""ax-"", -14.9765], [""xb-"", -14.9765], [""mu-"", -14.9765], [""is-"", -14.9765]]"
jainw	Jaɲ	-14.3659	"[[""Jaɲ"", -14.3659], [""Tlax"", -14.5179], [""=pe"", -15.4014], [""=be"", -15.4014], [""=ti"", -15.4014], [""=de"", -15.4014], [""wex"", -15.8337], [""epɲ"", -16.0076], [""app"", -16.0076], [""alb"", -16.0405]]"
jainwa	Jaɲ	-17.8582	"[[""Jaɲ"", -17.8582], [""Tlax"", -18.0222], [""=ti"", -18.2489], [""=de"", -18.2489], [""=pe"", -18.2489], [""=be"", -18.2489], [""xb-"", -18.3753], [""xtt-"", -18.6173], [""xɲt-"", -18.6173], [""wex-"", -18.6706]]"
jainwaz	qal	-20.215	"[[""qal"", -20.215], [""kʷla-"", -20.2737], [""kʷla"", -20.2853], [""xla-"", -20.8428], [""xla"", -20.9504], [""tla"", -20.9504], [""hla"", -20.9504], [""Tlax"", -21.0784], [""xb-"", -21.1859], [""Mutlẽi"", -21.3252]]"
jainwaza	kʷla-	-22.4469	"[[""kʷla-"", -22.4469], [""xla-"", -23.0868], [""kʷla"", -23.1011], [""tlle-"", -23.674], [""qal"", -23.7085], [""tla"", -23.7944], [""xla"", -23.7944], [""hla"", -23.7944], [""Mutlẽi"", -24.1279], [""xb-"", -24.2433]]"
jainwazaΦ	kʷla-	-25.1541	"[[""kʷla-"", -25.1541], [""xla-"", -25.8209], [""tlle-"", -26.1387], [""kʷla"", -26.194], [""tla"", -26.9066], [""hla"", -26.9066], [""xla"", -26.9066], [""qal"", -27.2017], [""Mutlẽi"", -27.2164], [""kʷl-/tel-"", -27.2899]]"
jainwazaΦn	kʷla-	-28.0867	"[[""kʷla-"", -28.0867], [""xla-"", -28.7711], [""tlle-"", -28.9666], [""kʷla"", -29.402], [""kʷl-/tel-"", -29.8021], [""hla"", -30.1316], [""xla"", -30.1316], [""tla"", -30.1316], [""xɲtla-"", -30.3483], [""Mutlẽi"", -30.4224]]"
jaj	Jaɲ	-11.5351	"[[""Jaɲ"", -11.5351], [""=pe"", -11.5351], [""=mẽ"", -11.5351], [""=ti"", -11.5351], [""=be"", -11.5351], [""=de"", -11.5351], [""is-"", -12.1474], [""mu-"", -12.1474], [""xb-"", -12.1474], [""xa-"", -12.1474]]"
jaja	=be	-14.5247	"[[""=be"", -14.5247], [""=ti"", -14.5247], [""=mẽ"", -14.5247], [""Jaɲ"", -14.5247], [""=de"", -14.5247], [""=pe"", -14.5247], [""ax-"", -14.9765], [""xb-"", -14.9765], [""mu-"", -14.9765], [""is-"", -14.9765]]"
jajaa	=be	-17.6191	"[[""=be"", -17.6191], [""=ti"", -17.6191], [""=pe"", -17.6191], [""=de"", -17.6191], [""=mẽ"", -17.6191], [""Jaɲ"", -17.6191], [""si-"", -17.9765], [""ti-"", -17.9765], [""mu-"", -17.9765], [""ad-"", -17.9765]]"
jajad	=mẽ	-15.4014	"[[""=mẽ"", -15.4014], [""nur"", -15.8337], [""mar"", -15.8337], [""as"", -15.898], [""es"", -15.898], [""Arɲnas"", -16.731], [""kʷãn"", -16.8777], [""si-"", -17.0238], [""mu-"", -17.0238], [""(†)pẽnẽ"", -17.1933]]"
jajadi	=mẽ	-18.2489	"[[""=mẽ"", -18.2489], [""mɲn-"", -18.6706], [""is-"", -18.6931], [""ter-"", -18.8864], [""tis-"", -18.8864], [""nur"", -19.164], [""mar"", -19.164], [""as"", -19.3992], [""es"", -19.3992], [""si-"", -19.4562]]"
jajadik	=mẽ	-21.3598	"[[""=mẽ"", -21.3598], [""mɲn-"", -21.4073], [""nun͂-"", -21.4499], [""is-"", -21.5432], [""ter-"", -21.7137], [""tis-"", -21.7137], [""mu-"", -22.2433], [""si-"", -22.2433], [""m̃ma"", -22.428], [""m̃mẽ"", -22.428]]"
jajadiki	nun͂-	-23.86	"[[""nun͂-"", -23.86], [""mɲn-"", -24.428], [""=mẽ"", -24.5822], [""is-"", -24.6554], [""tis-"", -24.8194], [""ter-"", -24.8194], [""mu-"", -25.2166], [""si-"", -25.2166], [""m̃mẽ"", -25.336], [""m̃ma"", -25.336]]"
jajadikit	=mẽ	-22.5315	"[[""=mẽ"", -22.5315], [""Krɲna"", -24.0811], [""Arɲna"", -24.0811], [""(†)pẽnẽ"", -24.2282], [""Ssaxa"", -24.3492], [""Ssewa"", -24.3516], [""m̃ma"", -24.3904], [""m̃mẽ"", -24.4027], [""mẽ"", -24.5566], [""me"", -24.5566]]"
jajadikitu	=mẽ	-26.0387	"[[""=mẽ"", -26.0387], [""Isɲta-"", -27.409], [""Krɲna"", -27.5872], [""Arɲna"", -27.5872], [""Ssaxa"", -27.6757], [""Ssewa"", -27.6798], [""(†)pẽnẽ"", -27.7102], [""m̃ma"", -27.89], [""m̃mẽ"", -27.9022], [""ne"", -28.0638]]"
jajai	=be	-17.6191	"[[""=be"", -17.6191], [""=ti"", -17.6191], [""=pe"", -17.6191], [""=de"", -17.6191], [""=mẽ"", -17.6191], [""Jaɲ"", -17.6191], [""si-"", -17.9765], [""ti-"", -17.9765], [""mu-"", -17.9765], [""ad-"", -17.9765]]"
jajain	=be	-20.7824	"[[""=be"", -20.7824], [""=mẽ"", -20.7824], [""=de"", -20.7824], [""Jaɲ"", -20.7824], [""=ti"", -20.7824], [""=pe"", -20.7824], [""xb-"", -21.0773], [""ad-"", -21.0773], [""xa-"", -21.0773], [""ti-"", -21.0773]]"
jajainw	Jaɲ	-20.6952	"[[""Jaɲ"", -20.6952], [""Tlax"", -20.775], [""=ti"", -21.9848], [""=be"", -21.9848], [""=de"", -21.9848], [""=pe"", -21.9848], [""(†)pẽnẽ"", -22.3008], [""wex"", -22.4864], [""epɲ"", -22.5956], [""app"", -22.5956]]"
jajainwa	Jaɲ	-24.1925	"[[""Jaɲ"", -24.1925], [""Tlax"", -24.28], [""(†)pẽnẽ"", -24.7411], [""=ti"", -24.848], [""=de"", -24.848], [""=be"", -24.848], [""=pe"", -24.848], [""xb-"", -25.1112], [""xtt-"", -25.2676], [""xɲt-"", -25.2676]]"
jajainwaz	qal	-27.1987	"[[""qal"", -27.1987], [""kʷla-"", -27.2655], [""kʷla"", -27.2866], [""Tlax"", -27.4827], [""(†)pẽnẽ"", -27.5573], [""Mutlẽi"", -27.6591], [""Jaɲ"", -27.6883], [""xla-"", -27.8508], [""xb-"", -27.9432], [""hla"", -27.9641]]"
jajainwaza	kʷla-	-29.4459	"[[""kʷla-"", -29.4459], [""kʷl-/tel-"", -30.0702], [""xla-"", -30.0991], [""kʷla"", -30.1033], [""Mutlẽi"", -30.4619], [""(†)pẽnẽ"", -30.548], [""tlle-"", -30.6826], [""qal"", -30.6926], [""Tlax"", -30.7507], [""hla"", -30.8084]]"
jajaj	=be	-17.6191	"[[""=be"", -17.6191], [""=ti"", -17.6191], [""=pe"", -17.6191], [""=de"", -17.6191], [""=mẽ"", -17.6191], [""Jaɲ"", -17.6191], [""si-"", -17.9765], [""ti-"", -17.9765], [""mu-"", -17.9765], [""ad-"", -17.9765]]"
jajaja	=be	-20.7824	"[[""=be"", -20.7824], [""=mẽ"", -20.7824], [""=de"", -20.7824], [""Jaɲ"", -20.7824], [""=ti"", -20.7824], [""=pe"", -20.7824], [""xb-"", -21.0773], [""ad-"", -21.0773], [""xa-"", -21.0773], [""ti-"", -21.0773]]"
jajajaw	Jaɲ	-20.6952	"[[""Jaɲ"", -20.6952], [""Tlax"", -20.775], [""=ti"", -21.9848], [""=be"", -21.9848], [""=de"", -21.9848], [""=pe"", -21.9848], [""(†)pẽnẽ"", -22.3008], [""wex"", -22.4864], [""epɲ"", -22.5956], [""app"", -22.5956]]"
jajajawa	Jaɲ	-24.1925	"[[""Jaɲ"", -24.1925], [""Tlax"", -24.28], [""(†)pẽnẽ"", -24.7411], [""=ti"", -24.848], [""=de"", -24.848], [""=be"", -24.848], [""=pe"", -24.848], [""xb-"", -25.1112], [""xtt-"", -25.2676], [""xɲt-"", -25.2676]]"
jajas	=be	-17.6191	"[[""=be"", -17.6191], [""=ti"", -17.6191], [""=pe"", -17.6191], [""=de"", -17.6191], [""=mẽ"", -17.6191], [""Jaɲ"", -17.6191], [""si-"", -17.9765], [""ti-"", -17.9765], [""mu-"", -17.9765], [""ad-"", -17.9765]]"
jajasa	=be	-20.7824	"[[""=be"", -20.7824], [""=mẽ"", -20.7824], [""=de"", -20.7824], [""Jaɲ"", -20.7824], [""=ti"", -20.7824], [""=pe"", -20.7824], [""xb-"", -21.0773], [""ad-"", -21.0773], [""xa-"", -21.0773], [""ti-"", -21.0773]]"
jajasas	=pe	-23.9944	"[[""=pe"", -23.9944], [""=be"", -23.9944], [""=ti"", -23.9944], [""=mẽ"", -23.9944], [""Jaɲ"", -23.9944], [""=de"", -23.9944], [""ad-"", -24.2448], [""ti-"", -24.2448], [""is-"", -24.2448], [""mu-"", -24.2448]]"
jajasasa	Jaɲ	-27.2426	"[[""Jaɲ"", -27.2426], [""=de"", -27.2426], [""=pe"", -27.2426], [""=ti"", -27.2426], [""=mẽ"", -27.2426], [""=be"", -27.2426], [""(†)pẽnẽ"", -27.3885], [""ux(i)-"", -27.4466], [""ax-"", -27.4599], [""ad-"", -27.4599]]"
jajasasar	(†)pẽnẽ	-30.2891	"[[""(†)pẽnẽ"", -30.2891], [""ux(i)-"", -30.3571], [""=mẽ"", -30.5191], [""=de"", -30.5191], [""Jaɲ"", -30.5191], [""=pe"", -30.5191], [""=be"", -30.5191], [""=ti"", -30.5191], [""ti-"", -30.7105], [""xi-"", -30.7105]]"
jajasasara	(†)pẽnẽ	-33.2542	"[[""(†)pẽnẽ"", -33.2542], [""ux(i)-"", -33.3318], [""kb-/tu-"", -33.7632], [""as-(ti)"", -33.7632], [""ma-(ti)"", -33.7632], [""ta-(di)"", -33.7632], [""es-(ti)"", -33.7632], [""es-(di)"", -33.7632], [""da-(di)"", -33.7632], [""la-(ti)"", -33.7632]]"
jajaw	Jaɲ	-14.3659	"[[""Jaɲ"", -14.3659], [""Tlax"", -14.5179], [""=pe"", -15.4014], [""=be"", -15.4014], [""=ti"", -15.4014], [""=de"", -15.4014], [""wex"", -15.8337], [""epɲ"", -16.0076], [""app"", -16.0076], [""alb"", -16.0405]]"
jajawa	Jaɲ	-17.8582	"[[""Jaɲ"", -17.8582], [""Tlax"", -18.0222], [""=ti"", -18.2489], [""=de"", -18.2489], [""=pe"", -18.2489], [""=be"", -18.2489], [""xb-"", -18.3753], [""xtt-"", -18.6173], [""xɲt-"", -18.6173], [""wex-"", -18.6706]]"
jar	Jaɲ	-11.5351	"[[""Jaɲ"", -11.5351], [""=pe"", -11.5351], [""=mẽ"", -11.5351], [""=ti"", -11.5351], [""=be"", -11.5351], [""=de"", -11.5351], [""is-"", -12.1474], [""mu-"", -12.1474], [""xb-"", -12.1474], [""xa-"", -12.1474]]"
jare	=ti	-11.3218	"[[""=ti"", -11.3218], [""ni"", -12.6134], [""ai"", -12.6134], [""ti"", -12.6134], [""si"", -12.6134], [""epi"", -12.8281], [""eni"", -12.8281], [""ẽti"", -12.8281], [""eti"", -12.8281], [""eri"", -12.8281]]"
jared	is-	-13.8997	"[[""is-"", -13.8997], [""es"", -14.5936], [""=ti"", -14.8093], [""xe/i-"", -14.9949], [""ijãnis"", -15.2738], [""si-"", -15.3068], [""miren"", -15.3427], [""=mẽ"", -15.3805], [""xi-"", -15.4237], [""ti-"", -15.4237]]"
jaredi	is-	-13.374	"[[""is-"", -13.374], [""tis-"", -15.4674], [""ijas-"", -16.8291], [""ux(i)-"", -17.7941], [""xe/i-"", -17.8173], [""si-"", -18.0473], [""es"", -18.0991], [""=mẽ"", -18.238], [""xi-"", -18.2656], [""ti-"", -18.2656]]"
jaredij	is-	-16.1974	"[[""is-"", -16.1974], [""tis-"", -18.2908], [""ijas-"", -19.6508], [""ux(i)-"", -20.2506], [""win(i)-"", -20.745], [""xe/i-"", -20.9199], [""si-"", -21.065], [""ebuθis-"", -21.2082], [""səm.ma"", -21.2876], [""kəm.me"", -21.2978]]"
jaredija	is-	-19.3026	"[[""is-"", -19.3026], [""tis-"", -21.396], [""ijas-"", -22.7531], [""win(i)-"", -22.8735], [""ux(i)-"", -23.0799], [""nun͂-"", -23.86], [""səm.ma"", -24.1082], [""kəm.me"", -24.1209], [""xe/i-"", -24.1379], [""si-"", -24.2035]]"
jaret	iða	-13.8528	"[[""iða"", -13.8528], [""ije"", -13.8636], [""ite"", -13.8636], [""iqta"", -13.9757], [""Tele"", -14.119], [""=ewẽ"", -14.119], [""Masa"", -14.1963], [""Pubiele"", -14.3177], [""=de"", -14.3703], [""=pe"", -14.3703]]"
jareta	iwe-	-16.6917	"[[""iwe-"", -16.6917], [""iða"", -17.3337], [""ije"", -17.3442], [""ite"", -17.3442], [""Tele"", -17.3929], [""=ewẽ"", -17.3929], [""Pubiele"", -17.4118], [""Masa"", -17.453], [""iqta"", -17.4784], [""eb(e)"", -17.7819]]"
jas	Jaɲ	-11.5351	"[[""Jaɲ"", -11.5351], [""=pe"", -11.5351], [""=mẽ"", -11.5351], [""=ti"", -11.5351], [""=be"", -11.5351], [""=de"", -11.5351], [""is-"", -12.1474], [""mu-"", -12.1474], [""xb-"", -12.1474], [""xa-"", -12.1474]]"
jasa	=be	-14.5247	"[[""=be"", -14.5247], [""=ti"", -14.5247], [""=mẽ"", -14.5247], [""Jaɲ"", -14.5247], [""=de"", -14.5247], [""=pe"", -14.5247], [""ax-"", -14.9765], [""xb-"", -14.9765], [""mu-"", -14.9765], [""is-"", -14.9765]]"
jasas	=be	-17.6191	"[[""=be"", -17.6191], [""=ti"", -17.6191], [""=pe"", -17.6191], [""=de"", -17.6191], [""=mẽ"", -17.6191], [""Jaɲ"", -17.6191], [""si-"", -17.9765], [""ti-"", -17.9765], [""mu-"", -17.9765], [""ad-"", -17.9765]]"
jasasa	=be	-20.7824	"[[""=be"", -20.7824], [""=mẽ"", -20.7824], [""=de"", -20.7824], [""Jaɲ"", -20.7824], [""=ti"", -20.7824], [""=pe"", -20.7824], [""xb-"", -21.0773], [""ad-"", -21.0773], [""xa-"", -21.0773], [""ti-"", -21.0773]]"
jasasar	=pe	-23.9944	"[[""=pe"", -23.9944], [""=be"", -23.9944], [""=ti"", -23.9944], [""=mẽ"", -23.9944], [""Jaɲ"", -23.9944], [""=de"", -23.9944], [""ad-"", -24.2448], [""ti-"", -24.2448], [""is-"", -24.2448], [""mu-"", -24.2448]]"
jasasara	Jaɲ	-27.2426	"[[""Jaɲ"", -27.2426], [""=de"", -27.2426], [""=pe"", -27.2426], [""=ti"", -27.2426], [""=mẽ"", -27.2426], [""=be"", -27.2426], [""(†)pẽnẽ"", -27.3885], [""ux(i)-"", -27.4466], [""ax-"", -27.4599], [""ad-"", -27.4599]]"
jasasaram	(†)pẽnẽ	-30.2891	"[[""(†)pẽnẽ"", -30.2891], [""ux(i)-"", -30.3571], [""=mẽ"", -30.5191], [""=de"", -30.5191], [""Jaɲ"", -30.5191], [""=pe"", -30.5191], [""=be"", -30.5191], [""=ti"", -30.5191], [""ti-"", -30.7105], [""xi-"", -30.7105]]"
jasasarama	(†)pẽnẽ	-33.2542	"[[""(†)pẽnẽ"", -33.2542], [""ux(i)-"", -33.3318], [""kb-/tu-"", -33.7632], [""as-(ti)"", -33.7632], [""ma-(ti)"", -33.7632], [""ta-(di)"", -33.7632], [""es-(ti)"", -33.7632], [""es-(di)"", -33.7632], [""da-(di)"", -33.7632], [""la-(ti)"", -33.7632]]"
jasasarame	=ti	-30.4999	"[[""=ti"", -30.4999], [""Puwẽi"", -32.009], [""γarãi"", -32.0106], [""Axkʷkʷadi"", -32.5108], [""Piɡrẽi"", -32.5202], [""Merexi"", -32.5611], [""Mulesi"", -32.5617], [""Puresi"", -32.5617], [""Mutlẽi"", -32.564], [""epi"", -32.704]]"
jasau	=be	-17.6191	"[[""=be"", -17.6191], [""=ti"", -17.6191], [""=pe"", -17.6191], [""=de"", -17.6191], [""=mẽ"", -17.6191], [""Jaɲ"", -17.6191], [""si-"", -17.9765], [""ti-"", -17.9765], [""mu-"", -17.9765], [""ad-"", -17.9765]]"
jasaun	=be	-20.7824	"[[""=be"", -20.7824], [""=mẽ"", -20.7824], [""=de"", -20.7824], [""Jaɲ"", -20.7824], [""=ti"", -20.7824], [""=pe"", -20.7824], [""xb-"", -21.0773], [""ad-"", -21.0773], [""xa-"", -21.0773], [""ti-"", -21.0773]]"
jasauna	=pe	-23.9944	"[[""=pe"", -23.9944], [""=be"", -23.9944], [""=ti"", -23.9944], [""=mẽ"", -23.9944], [""Jaɲ"", -23.9944], [""=de"", -23.9944], [""ad-"", -24.2448], [""ti-"", -24.2448], [""is-"", -24.2448], [""mu-"", -24.2448]]"
jasaunak	Jaɲ	-27.2426	"[[""Jaɲ"", -27.2426], [""=de"", -27.2426], [""=pe"", -27.2426], [""=ti"", -27.2426], [""=mẽ"", -27.2426], [""=be"", -27.2426], [""(†)pẽnẽ"", -27.3885], [""ux(i)-"", -27.4466], [""ax-"", -27.4599], [""ad-"", -27.4599]]"
jasaunaka	(†)pẽnẽ	-30.2891	"[[""(†)pẽnẽ"", -30.2891], [""ux(i)-"", -30.3571], [""=mẽ"", -30.5191], [""=de"", -30.5191], [""Jaɲ"", -30.5191], [""=pe"", -30.5191], [""=be"", -30.5191], [""=ti"", -30.5191], [""ti-"", -30.7105], [""xi-"", -30.7105]]"
jasaunakan	(†)pẽnẽ	-33.2542	"[[""(†)pẽnẽ"", -33.2542], [""ux(i)-"", -33.3318], [""kb-/tu-"", -33.7632], [""as-(ti)"", -33.7632], [""ma-(ti)"", -33.7632], [""ta-(di)"", -33.7632], [""es-(ti)"", -33.7632], [""es-(di)"", -33.7632], [""da-(di)"", -33.7632], [""la-(ti)"", -33.7632]]"
jase	=ti	-11.3218	"[[""=ti"", -11.3218], [""ni"", -12.6134], [""ai"", -12.6134], [""ti"", -12.6134], [""si"", -12.6134], [""epi"", -12.8281], [""eni"", -12.8281], [""ẽti"", -12.8281], [""eti"", -12.8281], [""eri"", -12.8281]]"
jasek	=ti	-14.8093	"[[""=ti"", -14.8093], [""xe/i-"", -14.9949], [""xi-"", -15.4237], [""si-"", -15.4237], [""ti-"", -15.4237], [""tsi-"", -15.681], [""is-"", -16.0165], [""ni"", -16.113], [""si"", -16.113], [""ti"", -16.113]]"
jaseka	ux(i)-	-17.7941	"[[""ux(i)-"", -17.7941], [""xe/i-"", -17.8173], [""ti-"", -18.2656], [""xi-"", -18.2656], [""si-"", -18.2656], [""=ti"", -18.293], [""tsi-"", -18.5065], [""is-"", -18.775], [""iwe-"", -19.1795], [""ni"", -19.6125]]"
jasekan	ux(i)-	-20.2506	"[[""ux(i)-"", -20.2506], [""xe/i-"", -20.9199], [""si-"", -21.3746], [""ti-"", -21.3746], [""xi-"", -21.3746], [""tsi-"", -21.6114], [""is-"", -21.7358], [""=ti"", -21.7729], [""iwe-"", -22.0074], [""win(i)-"", -22.2573]]"
jasekana	ux(i)-	-23.0799	"[[""ux(i)-"", -23.0799], [""xe/i-"", -24.1379], [""xi-"", -24.5959], [""ti-"", -24.5959], [""si-"", -24.5959], [""is-"", -24.8135], [""tsi-"", -24.8318], [""iwe-"", -25.0069], [""win(i)-"", -25.0706], [""xal(i)-"", -25.1173]]"
jasekanas	ux(i)-	-26.0831	"[[""ux(i)-"", -26.0831], [""xe/i-"", -27.4188], [""a(i)-(di)"", -27.6493], [""ti-"", -27.8797], [""si-"", -27.8797], [""xi-"", -27.8797], [""ite(/i)-"", -27.9078], [""is-"", -27.9671], [""s(ije)-"", -28.011], [""win(i)-"", -28.0523]]"
jasekanasi	ux(i)-	-29.188	"[[""ux(i)-"", -29.188], [""a(i)-(di)"", -30.0276], [""ite(/i)-"", -30.7177], [""xe/i-"", -30.7393], [""s(ije)-"", -30.9626], [""win(i)-"", -31.1302], [""is-"", -31.1738], [""xi-"", -31.2031], [""si-"", -31.2031], [""ti-"", -31.2031]]"
jat	Masa	-8.2229	"[[""Masa"", -8.2229], [""=ewẽ"", -8.2354], [""Tele"", -8.2354], [""=de"", -8.4435], [""=mẽ"", -8.4435], [""=be"", -8.4435], [""=pe"", -8.4435], [""Mula"", -8.7201], [""Iuba"", -8.7201], [""Jaɲ"", -9.0981]]"
jata	Masa	-11.3895	"[[""Masa"", -11.3895], [""=ewẽ"", -11.402], [""Tele"", -11.402], [""=de"", -11.9212], [""=pe"", -11.9212], [""=be"", -11.9212], [""=mẽ"", -11.9212], [""Jaɲ"", -11.9271], [""ada-"", -12.1883], [""xa-"", -12.2188]]"
jatai	Masa	-14.6363	"[[""Masa"", -14.6363], [""Tele"", -14.6487], [""=ewẽ"", -14.6487], [""ada-"", -14.8637], [""Jaɲ"", -15.0292], [""xa-"", -15.052], [""eb(e)"", -15.254], [""ax-"", -15.3009], [""ad-"", -15.3009], [""=mẽ"", -15.3921]]"
jataiΘ	ada-	-17.8354	"[[""ada-"", -17.8354], [""Masa"", -17.9313], [""=ewẽ"", -17.9437], [""Tele"", -17.9437], [""xa-"", -18.157], [""Jaɲ"", -18.2452], [""ad-"", -18.2515], [""ax-"", -18.2515], [""eb(e)"", -18.284], [""mla-"", -18.5181]]"
jataiΘu	ada-	-20.9365	"[[""ada-"", -20.9365], [""Masa"", -21.2587], [""=ewẽ"", -21.2711], [""Tele"", -21.2711], [""ax-"", -21.3236], [""ad-"", -21.3236], [""xa-"", -21.3758], [""eb(e)"", -21.407], [""Jaɲ"", -21.5242], [""eru-"", -21.5317]]"
jataiΘuj	ada-	-24.1125	"[[""ada-"", -24.1125], [""ax-"", -24.4737], [""ad-"", -24.4737], [""eb(e)"", -24.5736], [""Masa"", -24.6093], [""=ewẽ"", -24.6216], [""Tele"", -24.6216], [""eru-"", -24.6286], [""xa-"", -24.6574], [""kʷa-(ti)"", -24.6983]]"
jataiΘuja	ada-	-27.338	"[[""ada-"", -27.338], [""kʷa-(ti)"", -27.3888], [""ite(/i)-"", -27.6024], [""ad-"", -27.6781], [""ax-"", -27.6781], [""eb(e)"", -27.7643], [""eru-"", -27.7933], [""a(i)-(di)"", -27.8642], [""Masa"", -27.9772], [""xa-"", -27.979]]"
jatu	Masa	-11.3895	"[[""Masa"", -11.3895], [""=ewẽ"", -11.402], [""Tele"", -11.402], [""=de"", -11.9212], [""=pe"", -11.9212], [""=be"", -11.9212], [""=mẽ"", -11.9212], [""Jaɲ"", -11.9271], [""ada-"", -12.1883], [""xa-"", -12.2188]]"
jatur	Masa	-14.6363	"[[""Masa"", -14.6363], [""Tele"", -14.6487], [""=ewẽ"", -14.6487], [""ada-"", -14.8637], [""Jaɲ"", -15.0292], [""xa-"", -15.052], [""eb(e)"", -15.254], [""ax-"", -15.3009], [""ad-"", -15.3009], [""=mẽ"", -15.3921]]"
jaturu	ada-	-17.8354	"[[""ada-"", -17.8354], [""Masa"", -17.9313], [""=ewẽ"", -17.9437], [""Tele"", -17.9437], [""xa-"", -18.157], [""Jaɲ"", -18.2452], [""ad-"", -18.2515], [""ax-"", -18.2515], [""eb(e)"", -18.284], [""mla-"", -18.5181]]"
jaturus	ada-	-20.9365	"[[""ada-"", -20.9365], [""Masa"", -21.2587], [""=ewẽ"", -21.2711], [""Tele"", -21.2711], [""ax-"", -21.3236], [""ad-"", -21.3236], [""xa-"", -21.3758], [""eb(e)"", -21.407], [""Jaɲ"", -21.5242], [""eru-"", -21.5317]]"
jaturusa	ada-	-24.1125	"[[""ada-"", -24.1125], [""ax-"", -24.4737], [""ad-"", -24.4737], [""eb(e)"", -24.5736], [""Masa"", -24.6093], [""=ewẽ"", -24.6216], [""Tele"", -24.6216], [""eru-"", -24.6286], [""xa-"", -24.6574], [""kʷa-(ti)"", -24.6983]]"
jaturusai	ada-	-27.338	"[[""ada-"", -27.338], [""kʷa-(ti)"", -27.3888], [""ite(/i)-"", -27.6024], [""ad-"", -27.6781], [""ax-"", -27.6781], [""eb(e)"", -27.7643], [""eru-"", -27.7933], [""a(i)-(di)"", -27.8642], [""Masa"", -27.9772], [""xa-"", -27.979]]"
jaturusaid	as	-28.0487	"[[""as"", -28.0487], [""es"", -28.0611], [""arus"", -29.3712], [""kʷãn"", -29.4711], [""Masa"", -29.9394], [""γarãi"", -30.1108], [""kʷa-(ti)"", -30.2188], [""a(i)-(di)"", -30.2578], [""ite(/i)-"", -30.3236], [""mar"", -30.3568]]"
jaw	Jaɲ	-8.4315	"[[""Jaɲ"", -8.4315], [""Tlax"", -8.7201], [""=de"", -9.0981], [""=be"", -9.0981], [""=ti"", -9.0981], [""=pe"", -9.0981], [""wex"", -9.3539], [""app"", -9.6986], [""epɲ"", -9.6986], [""alb"", -9.7388]]"
jawa	xb-	-11.7222	"[[""xb-"", -11.7222], [""Jaɲ"", -11.9096], [""=de"", -11.9271], [""=pe"", -11.9271], [""=be"", -11.9271], [""=ti"", -11.9271], [""xtt-"", -12.1337], [""xɲt-"", -12.1337], [""tub-"", -12.1883], [""wex-"", -12.1883]]"
